SpecimenID,ShortID,SiteName,MicrositeID,Family,Genus,Species,SppCode,Epithey,Collector,Date.collected,Vegetative.Height,Canopy.W1,Canopy.W2,Max.Height,SA.Leaf1,SA.Leaf2,SA.Leaf3,Stem.Volume,Stem.Biomass,SSD,Biomass.Leaf1,Biomass.Leaf2,Biomass.Leaf3,SLA.Leaf1,SLA.Leaf2,SLA.Leaf3,Root.Biomass,Root.Length,Root.AvgDiam,Root.Volume,SRL,RTD,Soil.pH,pH.Temp,pH.SoilWeight,CN.sampleID,N.shoot,C.shoot,N.root,C.root,flag,Notes,,,,,,,
McGra-1-ArtFri-3-JG,18-510,McGra,1,Asteraceae,Artemisia,Artemisia frigida,Art fri,Artfri,5,18-Aug-18,2,9.4,6.5,2,0.512,0.411,0.427,0.2,37.285,186.425,1.195,0.91,1.265,428.451883,451.648352,337.549407,NA,NA,NA,NA,NA,NA,6.59,22,NA,510,NA,NA,NA,NA,NA,hilltop blowout site,,,,,,,
NBrow-1-MedSat-1-JG,18-511,Brown,Neighbor,Fabaceae,Medicago,Medicago sativa,Med sat,Medsat,5,16-Aug-18,31.5,4,3.5,33.5,1.649,1.968,2.343,0.2,14.045,70.225,10.635,13.885,16.515,155.054067,141.735686,141.871026,29.17,NA,NA,NA,NA,NA,6.18,23,NA,511,2.29,42.29,1.33,43.47,,pasture; midslope,,,,,,,
NMcGr-1-AgrCri-2-JG,18-512,McGra,Neighbor,Poaceae,Agropyron,Agropyron cristatum,Agr cri,Agrcri,5,18-Aug-18,15,6,0.5,15,3.58,3.405,2.021,0.1,118.06,1180.6,13.39,11.835,6.105,267.363704,287.705957,331.040131,NA,NA,NA,NA,NA,NA,6.67,22.3,NA,512,NA,NA,NA,NA,NA,top of slope; historically seeded pasture,,,,,,,
NBrow-1-TarOff-2-JG,18-513,Brown,Neighbor,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,16-Aug-18,7.5,11,5,7.5,3.758,11.068,6.495,NA,16.355,NA,8.39,35.38,19.265,447.914184,312.832109,337.139891,NA,NA,NA,NA,NA,NA,6.49,22.8,NA,513,NA,NA,NA,NA,NA,midslope,,,,,,,
NBrow-1-MedSat-2-JG,18-514,Brown,Neighbor,Fabaceae,Medicago,Medicago sativa,Med sat,Medsat,5,16-Aug-18,59.5,19.5,11,59.5,2.102,1.871,1.737,0.1,NA,NA,13.735,10.475,9.25,153.03968,178.615752,187.783784,89.755,238.1057,0.2845,0.151,2652.84051,594.403974,5.83,23,NA,514,3.67,43.08,1.55,43.08,,midslope,,,,,,,
Kin-1-OrtLue-1-MD,18-515,Kin,1,Orobanchaceae,Orthocarpus,Orthocarpus luteus,Ort lut,Ortlut,7,13-Aug-18,26.4,4.1,2.6,26.4,0.5,0.5,0.6,0.2,37.36,186.8,2.865,2.225,3.005,174.52007,224.719101,199.667221,37.87,300.3774,0.1848,0.081,7931.80354,467.530864,5.58,22.8,NA,515,1.15,42.45,1.19,44.9,,,,,,,,,
Kin-1-FraVir-3-MD,18-516,Kin,1,Rosaceae,Fragaria,Fragaria virginiana,Fra vir,Fravir,7,13-Aug-18,17,13.4,7.2,17,11.9,8.3,9.5,0.2,NA,NA,83.99,40.245,52.56,141.683534,206.2368,180.745814,56.335,161.8766,0.2863,0.104,2873.4641,541.682692,5.67,22.8,NA,516,1.56,44.83,0.7,44.93,,,,,,,,,
Kin-1-HeuRic-1-MD,18-517,Kin,1,Saxifragaceae,Heuchera,Heuchera richardsonii,Heu ric,Heuric,7,13-Aug-18,22.2,34,14.6,22.2,46.1,37.5,36.2,0.4,NA,NA,432.345,307.265,318.53,106.627809,122.044489,113.647066,33.78,300.1892,0.5245,0.649,8886.59562,52.0493066,5.57,22.7,NA,517,1.05,44.34,0.86,50.19,,,,,,,,,
Kin-1-AntNeg-3-MD,18-518,Kin,1,Asteraceae,Antennaria,Antennaria neglecta,Ant neg,Antneg,7,13-Aug-18,1.1,4.8,4.7,1.1,0.7,1.3,1.3,NA,NA,NA,6.535,12.465,12.675,107.115532,104.292018,102.564103,NA,NA,NA,NA,NA,NA,6.07,22.8,NA,518,NA,NA,NA,NA,NA,,,,,,,,
Kin-1-FraVir-2-MD,18-519,Kin,1,Rosaceae,Fragaria,Fragaria virginiana,Fra vir,Fravir,7,13-Aug-18,23.1,16.8,5.9,23.1,20.1,11.6,NA,0.2,NA,NA,161.765,103.645,NA,124.25432,111.920498,NA,123.28,147.4637,0.4197,0.204,1196.16888,604.313726,6.02,22.8,NA,519,1.62,44.87,0.72,44.07,,,,,,,,,
Kin-1-RubOcc-1-MD,18-520,Kin,1,Rosaceae,Rubus,Rubus occidentalis,Rub occ,Rubocc,7,13-Aug-18,25,13.8,13.6,25,17.2,21.6,18.2,1.2,NA,NA,137.32,160.75,121.72,125.254879,134.37014,149.523497,56.44,NA,NA,NA,NA,NA,5.98,22.8,NA,520,1.86,45.27,0.37,44.44,,,,,,,,,
NKeny-2-AntPar-2-JG,18-521,Keny,Neighbor,Asteraceae,Antennaria,Antennaria parvifolia,Ant par,Antmic,5,14-Aug-18,3.5,2.5,1,3.5,NA,NA,NA,0.5,NA,NA,1.285,1.585,1.01,NA,NA,NA,5.445,37.0029,0.2584,0.019,6795.75758,286.578947,NA,NA,NA,521,1.9,44.72,0.9,46.13,,tame pasture; many ants,,,,,,,
NKeny-1-AchMil-1-JG,18-522,Keny,Neighbor,Asteraceae,Achillea,Achillea millefolium,Ach mil,Achmil,5,14-Aug-18,20,11.5,7.5,20,NA,NA,NA,1,7.985,7.985,NA,NA,NA,NA,NA,NA,29.14,NA,NA,NA,NA,NA,NA,NA,NA,522,NA,NA,NA,NA,NA,historically seeded pasture; natural digging,,,,,,,
NKeny-1-TarOff-1-JG,18-523,Keny,Neighbor,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,14-Aug-18,20.5,15.5,10.5,20.5,NA,NA,NA,NA,NA,NA,171.3,162.165,74.49,NA,NA,NA,6.445,NA,NA,NA,NA,NA,NA,NA,NA,523,2.43,39.45,1.61,40.49,,historically seeded pasture; natural digging,,,,,,,
NNiel-1-BroIne-1-JG,18-524,Niels,Neighbor,Poaceae,Bromus,Bromus inermis,Bro ine,Broine,5,20-Aug-18,25.5,7.5,0.5,25.5,NA,NA,NA,0.1,NA,NA,40.525,19.825,40.445,NA,NA,NA,30.35,106.9751,0.2965,0.074,3524.71499,410.135135,NA,NA,NA,524,0.84,41.01,0.47,39.84,,low slope seeded pasture,,,,,,,
Brown-1-BroIne-3-JG,18-525,Brown,Novel,Poaceae,Bromus,Bromus inermis,Bro ine,Broine,5,,NA,NA,NA,NA,NA,NA,NA,NA,65.79,NA,65.67,62.36,31.365,NA,NA,NA,53.635,NA,NA,NA,NA,NA,NA,NA,NA,525,1.86,44.34,0.65,44.57,,data missing,,,,,,,
NMcGr-1-TarOff-1-JG,18-526,McGra,Neighbor,Asteraceae,Taraxacum,Taraxacum officinale,Tar off,Taroff,5,,10.5,24,1,10.5,25.859,17.525,24.006,NA,135.825,NA,80.125,54.56,68.325,322.733229,321.206012,351.350165,21.445,108.6244,0.2588,0.057,5065.2553,376.22807,NA,NA,NA,526,2.86,40.93,0.6,39.17,,,,,,,,,
McGra-1-PotArg-4-JG,18-527,McGra,1,Rosaceae,Potentilla,Potentilla arguta,Pot arg,Potarg,5,,NA,NA,NA,NA,0.761,2.556,3,NA,NA,NA,28.705,20.24,21.375,26.5110608,126.284585,140.350877,34.04,143.7091,0.2178,0.054,4221.77145,630.37037,NA,NA,NA,527,1.71,44.83,0.47,46.18,,data missing,,,,,,,
NMcGr-1-PoaPra-4-JG,18-528,McGra,Neighbor,Poaceae,Poa,Poa pratensis,Poa pra,Poapra,5,,16.5,7.5,0.5,16.5,2.097,0.801,1.042,NA,NA,NA,20.925,6.735,6.37,100.215054,118.930958,163.579278,57.86,254.8768,0.2621,0.137,4405.06049,422.335766,NA,NA,NA,528,0.95,42.45,0.32,42.39,,,,,,,,,
Stave-2-DodCoc-1-BA-19,19-001,Stave,2,Primulaceae,Dodecatheon,Dodecatheon conjugens,Dod con,Dodcon,1,11-Jun-19,12.5,8.5,4.5,29.5,13.3,12.2,14.2,0.2,38.71,193.55,73.36,63.145,77.815,181.29771,193.206113,182.484097,77.26,165.949,0.4516,0.266,2147.92907,290.451128,6.13,20.7,9.933,,NA,NA,NA,NA,NA,,,,,,,,
Stave-2-DodCoc-2-BA-19,19-002,Stave,2,Primulaceae,Dodecatheon,Dodecatheon conjugens,Dod con,Dodcon,1,11-Jun-19,8.5,12,3.1,31,10.1,8.6,11.1,0.2,59.025,295.125,60.21,44.5,58.34,167.746222,193.258427,190.26397,101.79,202.6296,0.5667,0.511,1990.66313,199.197652,6.82,22.2,9.902,,NA,NA,NA,NA,NA,"Seeding, not flowering",,,,,,,
Stave-2-DodCoc-3-BA-19,19-003,Stave,2,Primulaceae,Dodecatheon,Dodecatheon conjugens,Dod con,Dodcon,1,11-Jun-19,9,7,4.5,27.5,5.8,11.8,10.4,0.3,72.55,241.833333,33.52,72.43,57,173.031026,162.915919,182.45614,104.05,210.3648,0.5146,0.438,2021.76646,237.557078,6.68,22.3,9.954,,NA,NA,NA,NA,NA,,,,,,,,
Stave-2-AntAna-1-BA-19,19-004,Stave,2,Asteraceae,Antennaria,Antennaria anaphaloides,Ant ana,Antana,1,11-Jun-19,32,8.5,6.5,34.5,10.6,9,7.6,0.4,80.08,200.2,49.11,41.51,37.955,215.841987,216.815225,200.237123,140.555,276.4086,0.343,0.255,1966.55117,551.196078,7.42,22.1,10.035,,NA,NA,NA,NA,NA,Flowering,,,,,,,
Stave-2-AntAna-2-BA-19,19-005,Stave,2,Asteraceae,Antennaria,Antennaria anaphaloides,Ant ana,Antana,1,11-Jun-19,29,7.5,4,29.5,9.8,11.4,9.5,0.5,114.735,229.47,54.315,76.44,66.02,180.428979,149.136578,143.895789,88.885,107.8942,0.4416,0.165,1213.86286,538.69697,7.68,21.9,10.02,,NA,NA,NA,NA,NA,Flowering,,,,,,,
Stave-2-AntAna-3-BA-19,19-006,Stave,2,Asteraceae,Antennaria,Antennaria anaphaloides,Ant ana,Antana,1,11-Jun-19,29,6.5,3,30.5,12.1,9.2,10.3,0.4,77.28,193.2,97.12,64.27,65.325,124.588138,143.146102,157.673173,35.08,87.6581,0.349,0.084,2498.80559,417.619048,5.12,21.5,10.013,,NA,NA,NA,NA,NA,Flowering,,,,,,,
Stave-2-FraVir-1-BA-19,19-007,Stave,2,Rosaceae,Fragaria,Fragaria virginiana,Fra vir,Fravir,1,11-Jun-19,14.5,14.5,11.5,14.5,30.8,16.9,20.9,0.1,41.17,411.7,242.975,136.705,161.81,126.762013,123.623862,129.163834,160.28,185.8738,0.4688,0.321,1159.68181,499.314642,6.06,22.8,10.023,,NA,NA,NA,NA,NA,Flowering,,,,,,,
Stave-2-FraVir-2-BA-19,19-008,Stave,2,Rosaceae,Fragaria,Fragaria virginiana,Fra vir,Fravir,1,11-Jun-19,16,13,12,13.5,12.8,24,14.3,0.2,25.72,128.6,95.905,211.87,107.28,133.465409,113.27701,133.296048,236.3,301.0694,0.3721,0.327,1274.09818,722.629969,5.86,22.7,10.008,,NA,NA,NA,NA,NA,Flowering,,,,,,,
Stave-2-FraVir-3-BA-19,19-009,Stave,2,Rosaceae,Fragaria,Fragaria virginiana,Fra vir,Fravir,1,11-Jun-19,16.5,11.1,9,11,14.3,10.7,9.5,0.3,40.7,135.666667,120.01,65.305,63.41,119.156737,163.846566,149.818641,199.44,221.9383,0.458,0.366,1112.80736,544.918033,6.43,22.5,10.008,,NA,NA,NA,NA,NA,Flowering,,,,,,,
Stave-2-GeuTri-1-BA-19,19-010,Stave,2,Rosaceae,Geum,Geum triflorum,Geu tri,Geutri,1,11-Jun-19,13,12,4,2.5,9.3,13.4,17.2,0.3,64.95,216.5,64.27,104.535,140.815,144.702038,128.186732,122.146078,262.785,136.3117,0.6554,0.46,518.719486,571.271739,5.78,21.9,10.022,,NA,NA,NA,NA,NA,Seeding,,,,,,,
Stave-2-GeuTri-2-BA-19,19-011,Stave,2,Rosaceae,Geum,Geum triflorum,Geu tri,Geutri,1,11-Jun-19,16,13,10,17,19.6,19.8,20.4,0.3,70.47,234.9,203.58,207.27,236.7,96.276648,95.5275727,86.1850444,205.065,96.2599,0.7431,0.417,469.41165,491.76259,5.93,21.9,9.976,,NA,NA,NA,NA,NA,Seeding,,,,,,,
Stave-2-GeuTri-3-BA-19,19-012,Stave,2,Rosaceae,Geum,Geum triflorum,Geu tri,Geutri,1,11-Jun-19,21,15,12,16.5,32.4,29.8,24.4,0.1,96.125,961.25,329.79,296.215,235.365,98.2443373,100.602603,103.66877,422.745,204.9573,0.6611,0.704,484.824894,600.490057,5.55,21.9,9.971,,NA,NA,NA,NA,NA,Seeding,,,,,,,
Stave-2-LupSer-1-BA-19,19-013,Stave,2,Fabaceae,Lupinus,Lupinus sericeus,Lup ser,Lupser,1,11-Jun-19,30,15,13,31.5,34.2,33.8,34.3,1.4,337.29,240.921429,390.605,239.94,301.255,87.5564829,140.868551,113.857031,1.655,18.5948,0.1982,0.006,11235.5287,275.833333,5.52,22.5,10.033,,NA,NA,NA,NA,NA,"Flowering, no repro",,,,,,,
Stave-2-LupSer-2-BA-19,19-014,Stave,2,Fabaceae,Lupinus,Lupinus sericeus,Lup ser,Lupser,1,11-Jun-19,22,13,7,22,15.4,9.62,13.7,0.6,84.565,140.941667,84.09,75.54,110.98,183.137115,127.349749,123.445666,0.64,27.3372,0.0789,0.001,42714.375,640,6.32,22.6,10.024,,NA,NA,NA,NA,NA,No repro,,,,,,,
Stave-2-LupSer-3-BA-19,19-015,Stave,2,Fabaceae,Lupinus,Lupinus sericeus,Lup ser,Lupser,1,11-Jun-19,26,15.5,7,26,22,11.4,15.6,1,143.92,143.92,127.22,71.34,98.58,172.928785,159.79815,158.247109,NA,NA,NA,NA,NA,NA,6.24,22.9,10.043,,NA,NA,NA,NA,NA,No repro,,,,,,,
Stave-2-HedAlp-1-BA-19,19-016,Stave,2,Fabaceae,Hedysarum,Hedysarum alpinum,Hed alp,Hedalp,1,11-Jun-19,36.5,26,12,36.5,39.3,29.6,39.3,1.2,198.07,165.058333,235.715,165.31,229.83,166.726768,179.057528,170.995954,4.42,21.9803,0.264,0.012,4972.91855,368.333333,7.06,23.7,9.957,,NA,NA,NA,NA,NA,No repro,,,,,,,
Stave-2-HedAlp-2-BA-19,19-017,Stave,2,Fabaceae,Hedysarum,Hedysarum alpinum,Hed alp,Hedalp,1,11-Jun-19,38,14.5,6.5,37,27.7,28.5,30.3,0.8,167.475,209.34375,141.88,133.51,153.8,195.23541,213.467156,197.009103,18.905,31.3341,0.374,0.034,1657.45041,556.029412,6.23,23.4,9.984,,NA,NA,NA,NA,NA,"Flowering, no repro",,,,,,,
Stave-2-HedAlp-3-BA-19,19-018,Stave,2,Fabaceae,Hedysarum,Hedysarum alpinum,Hed alp,Hedalp,1,11-Jun-19,35.5,19,4,35.5,32.2,30.7,34.1,2.1,350.81,167.052381,172.74,187.495,167.185,186.407317,163.7377,203.965667,15.75,14.1515,0.5794,0.037,898.507937,425.675676,6.55,23.3,9.981,,NA,NA,NA,NA,NA,"Flowering, no repro",,,,,,,
Stave-2-AllCer-1-BA-19,19-019,Stave,2,Amaryllidaceae,Allium,Allium cernum,All cer,Allcer,1,11-Jun-19,29,10,4.5,29,15.5,12.9,8.6,NA,NA,NA,131.34,125.945,76.235,118.014314,102.425662,112.809077,28.385,113.9087,0.3535,0.112,4012.98926,253.4375,6.34,22.1,9.991,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
Stave-2-AllCer-2-BA-19,19-020,Stave,2,Amaryllidaceae,Allium,Allium cernum,All cer,Allcer,1,11-Jun-19,25.5,6.5,5,25.5,14,11.8,9,NA,NA,NA,95.54,88.295,64.965,146.535483,133.642902,138.536135,56.515,131.88,0.5276,0.288,2333.53977,196.232639,6.27,21.9,10.008,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
Stave-2-AllCer-3-BA-19,19-021,Stave,2,Amaryllidaceae,Allium,Allium cernum,All cer,Allcer,1,11-Jun-19,22,10.5,5.5,22,10.7,3.6,10.9,NA,NA,NA,80.18,45.14,85.475,133.449738,79.751883,127.522667,64.53,169.0556,0.4375,0.254,2619.79854,254.055118,6.57,22.2,9.992,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
Stave-2-TheRho-1-BA-19,19-022,Stave,2,Fabaceae,Thermopsis,Thermopsis rhombifolia,The rho,Therho,1,11-Jun-19,32,17,12,35,10.6,14.8,7.7,0.4,156.855,392.1375,74.87,76.045,35.87,141.578737,194.621606,214.664065,11.4,31.6004,0.3537,0.031,2771.96491,367.741936,7.22,21.9,9.987,,NA,NA,NA,NA,NA,Didn't take repro,,,,,,,
Stave-2-TheRho-2-BA-19,19-023,Stave,2,Fabaceae,Thermopsis,Thermopsis rhombifolia,The rho,Therho,1,11-Jun-19,28,9,9,28,10.2,16.9,14.3,0.7,163.295,233.278571,61.9,91.295,75.925,164.781906,185.11419,188.34376,71.46,33.9845,0.6558,0.115,475.573748,621.391304,6.24,21.6,10.002,,NA,NA,NA,NA,NA,No repro,,,,,,,
Stave-2-TheRho-3-BA-19,19-024,Stave,2,Fabaceae,Thermopsis,Thermopsis rhombifolia,The rho,Therho,1,11-Jun-19,30,17,14,34,14,15.7,9.3,0.9,116.49,129.433333,88.96,84.605,59.005,157.374101,185.568229,157.613762,21.815,29.4495,0.4516,0.047,1349.96562,464.148936,6.1,21.7,10.037,,NA,NA,NA,NA,NA,"no repro, didn't take flower",,,,,,,
TwinR-2-PoaCus-1-BA-19,19-025,TwinR,2,Poaceae,Poa,Poa cusickii,Poa cus,Poacus,1,13-Jun-19,21.5,5.7,48.5,34.5,0.9,1.2,1.1,0.2,16.675,83.375,5.595,14.065,11.99,160.857909,85.3181657,91.7431193,244.49,824.6541,0.2629,0.447,3372.95636,546.957494,6.86,22.4,10.033,,NA,NA,NA,NA,NA,"Seeding, flowering",,,,,,,
TwinR-2-PoaCus-2-BA-19,19-026,TwinR,2,Poaceae,Poa,Poa cusickii,Poa cus,Poacus,1,13-Jun-19,21,58,54,36.5,1.4,0.9,1,0.1,20.755,207.55,16.515,8.49,11.265,84.7714199,106.007067,88.7705282,169.575,627.4017,0.2317,0.265,3699.84786,639.90566,7.24,22.1,10.059,,NA,NA,NA,NA,NA,Flowering,,,,,,,
TwinR-2-PoaCus-3-BA-19,19-027,TwinR,2,Poaceae,Poa,Poa cusickii,Poa cus,Poacus,1,13-Jun-19,21.5,55,48,37,0.7,1.1,0.6,0.1,20.65,206.5,4.85,10.98,6.31,144.329897,100.182149,95.0871632,181.72,787.0192,0.2086,0.269,4330.94431,675.539034,6.55,22.1,9.985,,NA,NA,NA,NA,NA,"Slowering, some seeds",,,,,,,
TwinR-2-PoaCus-4-BA-19,19-028,TwinR,2,Poaceae,Poa,Poa cusickii,Poa cus,Poacus,1,13-Jun-19,21.5,51,30.5,33,1.3,1.2,1.5,0.2,29.2,146,13.82,10.405,18.22,94.0665702,115.329169,82.3271131,275.255,1076.5818,0.2244,0.426,3911.21615,646.138498,7.06,22.6,10.012,,NA,NA,NA,NA,NA,"Seeding, flowering",,,,,,,
TwinR-2-PoaCus-5-BA-19,19-029,TwinR,2,Poaceae,Poa,Poa cusickii,Poa cus,Poacus,1,13-Jun-19,25,71,56,41,2.1,1,0.4,0.1,23.495,234.95,17.945,9.605,4.87,117.024241,104.112441,82.1355236,582.375,1717.4054,0.2638,0.939,2948.96828,620.207668,7.07,23.1,10.025,,NA,NA,NA,NA,NA,"Seeding, flowering",,,,,,,
TwinR-2-AgrDas-1-BA-19,19-030,TwinR,2,Poaceae,Agropyron,Agropyron dasystachyum,Agr das,Agrdas,1,13-Jun-19,18,1.5,0.3,18,2.6,2.1,0.5,NA,NA,NA,17.065,14.77,5.535,152.358629,142.180095,90.3342367,41.275,88.752,0.2929,0.06,2150.26045,687.916667,7.17,22.7,10.009,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
TwinR-2-AgrDas-2-BA-19,19-031,TwinR,2,Poaceae,Agropyron,Agropyron dasystachyum,Agr das,Agrdas,1,13-Jun-19,16,1.5,0.4,16,1.9,1.2,2.1,NA,NA,NA,12.69,8.045,17.63,149.724192,149.16097,119.115145,148.11,250.7378,0.34,0.228,1692.91608,649.605263,7.04,22.7,9.972,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
TwinR-2-AgrDas-3-BA-19,19-032,TwinR,2,Poaceae,Agropyron,Agropyron dasystachyum,Agr das,Agrdas,1,13-Jun-19,17,17,8,1.5,1.9,1,1,NA,NA,NA,24.805,8.71,21.45,76.5974602,114.810563,46.6200466,152.975,356.9323,0.2973,0.248,2333.2721,616.834677,8.14,22.8,10.004,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
TwinR-2-AgrDas-4-BA-19,19-033,TwinR,2,Poaceae,Agropyron,Agropyron dasystachyum,Agr das,Agrdas,1,13-Jun-19,15,5.5,0.7,15,2.2,2.4,1.1,NA,NA,NA,19.005,15.79,19.335,115.759011,151.994934,56.8916473,98.93,205.4585,0.3441,0.191,2076.80683,517.958115,6.73,23.1,10.037,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
TwinR-2-AgrDas-5-BA-19,19-034,TwinR,2,Poaceae,Agropyron,Agropyron dasystachyum,Agr das,Agrdas,1,13-Jun-19,17.5,2,0.4,17.5,0.8,2.9,2.6,NA,NA,NA,11.26,20.45,19.335,71.0479574,141.809291,134.471166,87.785,269.7739,0.2964,0.186,3073.12069,471.962366,7.08,23.2,9.994,,NA,NA,NA,NA,NA,"No stem, no repro",,,,,,,
TwinR-2-AraDiv-1-BA-19,19-035,TwinR,2,Brassicaceae,Arabis,Arabis diversicarpa,Ara div,Aradiv,1,13-Jun-19,26,14,7,32.5,0.9,1.1,0.6,0.5,176.14,352.28,12.35,9.17,3.455,72.8744939,119.95638,173.66136,44.915,128.8242,0.2872,0.083,2868.17767,541.144578,7.06,23.1,9.969,,NA,NA,NA,NA,NA,"Four leaves, flowering",,,,,,,
TwinR-2-AraDiv-2-BA-19,19-036,TwinR,2,Brassicaceae,Arabis,Arabis diversicarpa,Ara div,Aradiv,1,13-Jun-19,25,13,14,38,1.4,1.5,0.6,0.8,237.435,296.79375,18.39,18.84,4.225,76.1283306,79.6178344,142.011834,47.625,113.0569,0.3373,0.101,2373.89816,471.534654,7.33,23.4,10.01,,NA,NA,NA,NA,NA,"Four leaves, flowering",,,,,,,
TwinR-2-AraDiv-3-BA-19,19-037,TwinR,2,Brassicaceae,Arabis,Arabis diversicarpa,Ara div,Aradiv,1,13-Jun-19,18,9,2.5,21,0.5,0.5,0.2,0.4,73.925,184.8125,4.06,4.715,1.785,123.152709,106.044539,112.044818,40.68,130.7207,0.249,0.064,3213.38987,635.625,7.21,23.5,9.954,,NA,NA,NA,NA,NA,"Four leaves, flowering",,,,,,,
TwinR-2-AntPar-1-BA-19,19-038,TwinR,2,Asteraceae,Antennaria,Antennaria parvifolia,Ant par,Antmic,1,13-Jun-19,5,2,2,7,0.6,0.6,0.2,0.2,13.065,65.325,5.315,4.245,1.265,112.888053,141.342756,158.102767,150.465,205.537,0.4945,0.395,1366.01203,380.924051,6.66,23.2,9.979,,NA,NA,NA,NA,NA,"Seeding, flowering",,,,,,,
TwinR-2-AntPar-2-BA-19,19-039,TwinR,2,Asteraceae,Antennaria,Antennaria parvifolia,Ant par,Antmic,1,13-Jun-19,3,3,2.5,5.5,0.5,0.5,0.2,0.1,8.255,82.55,5.435,5.35,1.075,91.9963202,93.4579439,186.046512,39.82,81.7084,0.391,0.098,2051.94375,406.326531,6.63,23.2,10.008,,NA,NA,NA,NA,NA,"Seeding, flowering",,,,,,,
TwinR-2-AntPar-3-BA-19,19-040,TwinR,2,ASteraceae,Antennaria,Antennaria parvifolia,Ant par,Antmic,1,13-Jun-19,3.5,4.5,3,7,0.5,0.5,0.3,0.1,13.965,139.65,4.025,2.96,1.56,124.223603,168.918919,192.307692,194.49,304.203,0.46,0.505,1564.10612,385.128713,7.03,23.5,10.005,,NA,NA,NA,NA,NA,"Seeding, flowering",,,,,,,
TwinR-2-AllTex-1-BA-19,19-041,TwinR,2,Amaryllidaceae,Allium,Allium textile,All tex,Alltex,1,13-Jun-19,10.5,4,1,12,1.5,1.6,1.5,0.1,17.05,170.5,10.55,10.45,9.795,142.180095,153.110048,153.139357,14.01,185.2291,0.2118,0.065,13221.2063,215.538462,6.73,23.2,9.661,,NA,NA,NA,NA,NA,Flowering,,,,,,,
TwinR-2-AllTex-2-BA-19,19-042,TwinR,2,Amaryllidaceae,Allium,Allium textile,All tex,Alltex,1,13-Jun-19,13,15,9.5,1.5,2.5,3,1.7,0.2,19.96,99.8,15.825,19.215,14.04,157.977883,156.128025,121.082621,15.985,90.6094,0.2667,0.051,5668.40163,313.431373,6.9,23.2,10.026,,NA,NA,NA,NA,NA,"Flowering, tips brown",,,,,,,
TwinR-2-AllTex-3-BA-19,19-043,TwinR,2,Amaryllidaceae,Allium,Allium textile,All tex,Alltex,1,13-Jun-19,9.5,3,0.6,10.5,2.2,2.1,1,0.2,33.38,166.9,14.225,11.9,5.565,154.657294,176.470588,179.694519,14.1,53.8418,0.2269,0.022,3818.56738,640.909091,6.67,23.5,10.036,,NA,NA,NA,NA,NA,"Flowering, tips brown",,,,,,,
OneFo-1-EriGal-1-BA-19,19-044,OneFo,1,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,1,15-Jun-19,7,13,9.5,10,1.4,0.9,1.3,0.1,28.47,284.7,8.445,5.62,9.2,165.778567,160.142349,141.304348,108.425,154.2389,0.374,0.169,1422.54001,641.568047,7.89,22.5,10.015,,NA,NA,NA,NA,NA,"Flowering, no repro",,,,,,,
OneFo-1-EriGal-2-BA-19,19-045,OneFo,1,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,1,15-Jun-19,11.5,12.5,7,30,0.6,0.8,0.5,0.2,32.315,161.575,4.095,5.09,2.865,146.520147,157.170923,174.52007,168.005,587.8089,0.2448,0.277,3498.75837,606.516246,6.85,22.4,9.973,,NA,NA,NA,NA,NA,,,,,,,,
OneFo-1-Erigal-3-BA-19,19-046,OneFo,1,Asteraceae,Erigeron,Erigeron glabellus,Eri gla,Erigla,1,15-Jun-19,9.5,14,12,11.5,1.1,0.8,1.1,0.2,39.175,195.875,7.535,5.12,8.115,145.985402,156.25,135.551448,89.04,199.9562,0.3363,0.178,2245.68958,500.224719,7.11,22.6,9.983,,NA,NA,NA,NA,NA,,,,,,,,
OneFo-1-KraLau-1-BA-19,19-047,OneFo,1,Amaranthaceae,Krascheninnikovia,Krascheninnikovia lanata,Kra lan,Kralan,1,15-Jun-19,12.5,46,24.5,12.5,0.5,0.5,0.4,0.4,84.725,211.8125,6.455,6.645,6.015,77.4593339,75.2445448,66.5004156,65.48,41.8037,0.5616,0.104,638.419365,629.615385,7.6,23.6,10.021,,NA,NA,NA,NA,NA,Not flowering,,,,,,,
OneFo-1-KraLau-2-BA-19,19-048,OneFo,1,Amaranthaceae,Krascheninnikovia,Krascheninnikovia lanata,Kra lan,Kralan,1,15-Jun-19,24.5,51,33,25,0.9,0.6,0.6,0.4,150.615,376.5375,9.265,6.455,7.105,97.1397733,92.9512006,84.4475721,227.54,121.9469,0.6398,0.392,535.936099,580.459184,6.74,23.1,9.97,,NA,NA,NA,NA,NA,Flowering,,,,,,,
